ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
E1821,C,1981,130,160,B,20000,1,106406,1733,11140.8,2.14,124629,M,1
E1822,C,1981,130,160,B,20000,1,106406,1733,11140.8,2.14,124629,M,1
E1823,C,1981,130,160,B,20000,1,106406,1733,11140.8,2.14,124629,M,1
E1824,C,1981,130,160,B,20000,1,106406,1733,11140.8,2.14,124629,M,1
E3762,C,1998,123,,B,7205,,139771,1733,13622.4,0.49,,M,0
E4836,C,1988,123,,B,7200,,95807,1733,7022.4,0.28,,M,0
E1450,B,1965,130,1,B,10000,10,81710,1732,2745.6,0.9,88137,F,1
E1451,B,1965,130,1,B,10000,10,81710,1732,2745.6,0.9,88137,F,1
E1660,C,2000,120,67,B,28741,26,105318,1732,32524.8,0.8,116408,M,1
E1661,C,2000,120,67,B,28741,26,105318,1732,32524.8,0.8,116408,M,1
E4753,A,1988,140,89,B,23228,17,110800,1732,8923.2,2.64,124700,M,0
E531,A,2004,140,3028,C,3028,4,183310,1731,54489.6,7.21,196290,M,1
E532,A,2004,140,3028,C,3028,4,183310,1731,54489.6,7.21,196290,M,1
E1194,E,1954,146,,C,7800,,473805,1731,7392,17.41,,,1
E1195,E,1954,146,,C,7800,,473805,1731,7392,17.41,,,1
E3034,C,1987,110,1,B,13939,6,93300,1731,175454.4,3.58,102900,,0
E3902,C,1988,123,,B,8207,,142310,1731,1531.2,1.21,,M,0
E2762,C,1983,123,,B,7658,,113416,1730,14625.6,0.4,,M,0
E3137,C,1980,140,1,C,6750,50,174196,1730,1214.4,4.58,196105,F,0
E1016,A,2001,146,3760,C,3760,25,199121,1729,59875.2,6.42,211865,,1
E1017,A,2001,146,3760,C,3760,25,199121,1729,59875.2,6.42,211865,,1
E2509,C,1990,120,,C,10018,,153260,1729,2904,24.39,,F,0
E2558,C,1973,123,,C,7998,,142827,1728,2323.2,0.95,,M,0
E4013,C,1969,130,1,B,15000,3,73101,1727,7392,10.69,85141,,0
E3541,B,1992,110,1,B,8249,10,138169,1726,139022.4,1.33,145165,M,0
E3835,C,1983,140,5989,C,5989,5,142930,1726,41817.6,6.42,174520,M,0
E4503,C,2008,100,1,B,2305,4,94589,1726,132052.8,7.29,96027,U,0
E2443,B,1988,130,2,B,40002,2,117318,1725,17793.6,1.75,128860,M,1
E809,C,1988,140,2688,C,2688,4,159570,1724,53697.6,8.48,166290,M,1
E810,C,1988,140,2688,C,2688,4,159570,1724,53697.6,8.48,166290,M,1
E3206,C,1959,140,8250,C,8250,1,296160,1724,3854.4,6.98,304760,M,0
E1865,C,1989,146,0,C,,7,420040,1722,158.4,2.77,420040,,1
E3630,B,2007,130,138,B,59982,2,163872,1722,9187.2,3.22,167779,M,0
E1615,C,2005,120,7085,B,6799,12,139305,1721,31574.4,0.2,142969,M,1
E1616,C,2005,120,7085,B,6799,12,139305,1721,31574.4,0.2,142969,M,1
E1617,C,2005,120,7085,B,6799,12,139305,1721,31574.4,0.2,142969,M,1
E2787,C,2008,110,1,B,16030,5,110797,1721,161726.4,5.29,109630,,0
E2988,C,1984,140,7500,C,7500,6,288710,1721,60139.2,5.2,317620,M,0
E3363,C,1986,130,9600,B,9600,606,140300,1721,4963.2,0.05,154900,M,0
E5043,C,1988,123,,B,11465,,156206,1721,2481.6,1.84,,M,0
E2750,C,1998,123,,B,6800,,155657,1720,6864,0.97,,M,0
E3009,C,1989,123,,C,10193,,304962,1720,1108.8,1.64,,M,0
E4318,B,1968,130,1,B,16800,1,76533,1720,1056,2.03,94622,M,0
E5099,B,1985,140,15203,C,15202,1,270570,1720,1372.8,4.69,261540,M,0
E2684,A,2005,110,1,B,11250,9,121726,1719,152116.8,0.49,130697,,0
E4009,B,1978,146,15000,C,15000,38,321095,1718,20856,21.98,350322,,0
E5175,C,1993,123,,B,7802,,150850,1718,6494.4,1.6,,M,0
E2470,C,1973,123,,B,12933,,108574,1717,4910.4,0.36,,F,1
E2471,C,1973,123,,B,12933,,108574,1717,4910.4,0.36,,F,1
E3165,C,2010,130,5120,C,5120,12,626932,1717,633.6,6.99,659780,M,0
E3432,E,1976,146,50,C,6150,11,645359,1717,1689.6,10.18,686775,,0
E5274,C,1996,130,1,B,13043,605,163900,1717,17476.8,1.76,189300,M,0
E2926,C,1983,140,2250,C,2250,4,149030,1716,48523.2,7.26,149030,M,0
E3888,B,1975,130,1,B,8882,14,77000,1716,6494.4,1.62,77000,M,0
E3947,C,1989,123,,B,7767,,136849,1716,3115.2,0.96,,M,0
E4016,C,1978,123,,B,9074,,116808,1716,3907.2,2.47,,M,0
E1627,C,1986,130,1,B,17600,14,141362,1714,6864,1.64,149045,M,1
E2770,A,2004,140,3600,C,3600,7,251000,1714,71227.2,7.68,251000,M,0
E3000,C,1988,140,5999,C,5999,4,200540,1714,57129.6,7.56,206710,M,0
E3112,C,1975,120,,B,7720,,108888,1714,5438.4,2.79,,M,0
E2529,C,1987,123,,C,7501,,152783,1713,528,1.53,,M,0
E2579,C,1984,120,10500,B,10388,14,45174,1713,25502.4,0.22,47539,M,0
E2933,C,1988,123,,B,13835,,77739,1713,6600,0.83,,M,0
E5314,C,2009,120,,B,23250,,134086,1713,2112,9.46,,M,0
E2830,C,1988,140,1606,C,1606,6,191600,1712,61459.2,5.19,210610,M,0
E3943,C,2003,130,1,B,9845,10,163152,1712,8448,1,168942,M,0
E4342,C,1998,123,,B,7662,,169378,1712,9820.8,0.94,,M,0
E4412,C,1987,110,7998,B,7998,13,87432,1712,168484.8,0.62,87235,M,0
E591,A,1996,146,4457,C,4457,25,220300,1711,58977.6,8.8,247462,,1
E2112,C,1991,131,60,B,7500,5,211973,1711,19483.2,9.97,224966,M,1
E2764,A,2004,130,1,B,1899,22,101600,1711,24816,5.78,117510,,0
E2880,C,1999,123,,B,,,173182,1711,11352,0.12,,M,0
E5212,C,1998,123,,B,6399,,218494,1711,5913.6,1.43,,M,0
E4910,C,1963,123,,B,6199,,43697,1710,11510.4,2.06,,F,0
E2797,C,1955,110,99,B,21617,32,242011,1709,227040,3.78,236133,M,0
E4955,C,1988,123,,B,13700,,81357,1709,9240,0.28,,F,0
E2158,C,1978,110,,B,10267,,49728,1708,131049.6,0.15,,M,1
E2159,C,1978,110,,B,10267,,49728,1708,131049.6,0.15,,M,1
E2160,C,1978,110,,B,10267,,49728,1708,131049.6,0.15,,M,1
E2161,C,1978,110,,B,10267,,49728,1708,131049.6,0.15,,M,1
E2162,C,1978,110,,B,10267,,49728,1708,131049.6,0.15,,M,1
E3606,C,2000,110,1,B,6400,9,74778,1708,132686.4,0.54,78133,,0
E3905,C,1992,110,1,B,6578,6,118700,1708,230683.2,4.44,121200,,0
E3951,C,1964,140,7343,C,7343,5,113760,1708,26294.4,4.84,134970,M,0
E4506,A,2004,120,1,B,10472,7,155965,1708,28142.4,4.38,170931,M,0
E5242,C,2004,120,1,B,2400,28,90920,1708,24552,0.75,99176,M,0
E2129,C,1982,140,0,C,,7,189480,1707,79411.2,2.11,205660,M,1
E3462,C,1978,140,8800,C,8800,1,546350,1707,686.4,2.24,546350,M,0
E4569,C,1988,123,,B,7680,,156674,1706,3801.6,0.87,,M,0
E903,C,1997,120,8400,B,10684,20,105101,1705,53697.6,0.69,116788,M,1
E940,C,2010,120,5507,B,5468,6,109007,1705,30940.8,0.3,119879,M,1
E1637,A,1989,140,83,B,10485,5,90700,1705,47625.6,10.29,117300,F,1
E2678,C,1990,140,0,B,,18,85500,1705,31046.4,5.53,119500,M,0
E1128,E,1955,146,,C,9613,,532248,1704,9979.2,17.04,,,1
E1353,C,1999,120,10000,B,10452,12,139606,1704,35376,0.55,150482,M,1
E928,B,1976,120,,B,11819,,161092,1703,170227.2,0.19,,M,1
E945,C,1991,123,,B,7457,,157878,1703,11088,0.34,,M,1
E4484,,1994,100,5400,B,5227,1,149010,1703,216004.8,1.17,148510,M,0
E3315,B,1960,140,6750,C,6750,1,545210,1702,3643.2,1.88,583600,M,0
E595,C,1985,140,,B,7500,,129122,1700,28089.6,4.24,,M,1
E1864,E,1991,130,0,C,,2,467500,1700,52.8,11.44,518500,,1
E3338,B,1989,130,88,C,11000,5,493956,1700,105.6,4,516151,F,0
E4213,C,1983,123,,B,6974,,128008,1700,2956.8,1.23,,M,0
E5324,C,1991,110,1,B,8799,1,117900,1700,188179.2,1.86,129600,,0
E3553,C,1993,123,,B,6952,,152832,1699,2059.2,0.24,,M,0
E2924,C,1983,123,,B,9723,,142132,1698,13411.2,0.66,,M,0
E4675,C,1982,130,9702,B,9702,606,148100,1698,13569.6,1.71,171500,M,0
E5119,B,1991,120,1,B,7875,5,179025,1698,113467.2,4.74,190445,M,0
E614,A,2003,140,3552,C,3552,4,180240,1697,51057.6,6.88,180240,M,1
E1010,A,1999,140,5364,C,5364,3,217360,1697,26188.8,4.51,245870,M,1
E1011,A,1999,140,5364,C,5364,3,217360,1697,26188.8,4.51,245870,M,1
E2363,C,2000,120,,B,13209,,70801,1697,29515.2,5.79,,,1
E2736,C,1970,140,6001,C,6001,5,132380,1697,42715.2,6.74,143440,M,0
E4304,C,1993,140,83,B,10454,1,84570,1697,11932.8,1.74,96120,M,0
E1107,A,2002,140,4853,C,4853,4,220230,1696,62568,10.65,226840,M,1
E2683,C,1992,140,1,B,10190,84,173474,1696,54648,6.95,189096,F,0
E4036,E,1991,140,1,B,4356,1,125940,1696,3379.2,0.56,131500,U,0
E520,A,2002,140,2164,C,2164,6,216810,1695,43665.6,5.18,232060,M,1
E1829,C,2000,123,,B,4461,,119011,1695,11932.8,0.48,,M,1
E2664,C,2000,120,8160,B,8059,12,124517,1695,27984,0.22,149113,M,0
E4479,C,1980,140,3933,C,3831,3,279170,1695,25766.4,3.36,327980,M,0
E748,B,1985,146,4800,C,4800,39,110611,1694,27403.2,29.73,127165,,1
E749,B,1985,146,4800,C,4800,39,110611,1694,27403.2,29.73,127165,,1
E750,B,1985,146,4800,C,4800,39,110611,1694,27403.2,29.73,127165,,1
E1583,C,2004,120,6032,B,6057,27,115153,1694,9979.2,0.7,128159,M,1
E3801,C,1979,140,0,B,1627,55,133831,1694,14308.8,6.4,146831,M,0
E3868,C,1998,123,,B,8999,,201269,1694,2534.4,1.13,,M,0
E4944,C,1983,123,,B,9744,,115429,1694,13622.4,0.7,,M,0
E4641,C,1991,110,1,B,7398,4,104490,1693,119116.8,5.31,111563,F,0
E4803,C,1990,123,,B,16300,,162673,1693,11721.6,0.76,,M,0
E5039,C,1984,120,4750,B,4564,4,86323,1693,8500.8,1.06,109245,F,0
E3268,C,1980,140,0,B,2711,99,106533,1692,14097.6,2.62,116533,M,0
E1753,C,1996,123,,C,,,150490,1691,1425.6,0.17,,M,1
E3515,A,1965,146,50,C,7150,14,256373,1691,8817.6,7.18,307341,,0
E3763,C,2005,123,,B,7214,,152400,1691,3537.6,1.49,,M,0
E4289,C,1984,120,9114,B,8911,2,249906,1691,6177.6,0.61,258325,M,0
E5216,C,1991,140,4328,C,4328,6,187960,1691,53486.4,5.21,216370,M,0
E4806,C,1989,123,,B,6003,,160511,1690,2376,0.34,,M,0
E540,A,1996,140,8439,C,8439,7,265710,1688,81312,5.82,269760,M,1
E2890,C,2005,110,,B,12632,,108490,1688,36273.6,13.92,,M,0
E2632,C,1996,120,191,B,78718,26,216009,1687,23126.4,1.27,222333,M,0
E4356,C,1973,140,6193,C,6193,4,135840,1687,47995.2,7.37,168530,M,0
E5042,C,1978,123,,B,8952,,85201,1687,3537.6,0.48,,M,0
E733,A,1998,140,1916,C,1916,7,263140,1686,82737.6,4.49,263140,M,1
E2474,C,1985,123,,C,9370,,225174,1686,844.8,0.16,,M,1
E2475,C,1985,123,,C,9370,,225174,1686,844.8,0.16,,M,1
E2993,C,1980,140,7500,C,7500,6,192780,1686,45988.8,1.79,208460,M,0
E2543,C,1978,120,77,B,10643,3,377771,1685,1478.4,1.84,413807,M,0
E3069,C,1965,140,1,B,8139,52,110572,1685,2745.6,8.11,122698,M,0
E4268,C,1988,123,,B,6364,,115830,1685,15840,0.64,,M,0
E4629,B,1980,110,1,B,9625,24,148730,1685,182740.8,0.2,164344,M,0
E481,A,2002,123,,B,,,146965,1684,16632,0.54,,M,1
E2533,B,1990,120,,C,6098,,121000,1684,1531.2,12.71,,M,0
E3145,C,1974,140,7000,C,7000,1,353870,1684,3115.2,3.99,364020,M,0
E4366,C,1975,120,,C,10090,,130751,1684,739.2,6.92,,F,0
E594,C,2007,146,1495,C,1495,7,259270,1683,61934.4,12.71,259270,,1
E4824,C,2002,120,4500,B,4683,12,118918,1683,27878.4,0.28,128454,M,0
E4070,B,1949,146,50,C,5300,13,168687,1682,26822.4,15.16,184468,,0
E4277,C,1973,123,,B,9422,,93222,1682,12091.2,0.91,,F,0
E4902,C,2002,120,5000,B,5013,2,204841,1682,5913.6,0.58,241400,M,0
E5090,C,1990,130,7840,C,7840,12,373784,1682,475.2,5.93,394769,M,0
E4397,C,1983,123,,B,5101,,117219,1681,14308.8,2.16,,M,0
E989,A,1977,146,7875,C,7875,28,200075,1680,41184,17.07,228780,,1
E1457,A,1980,140,80,B,10000,7,71300,1680,21648,5.96,94600,F,1
E1809,C,1985,110,,B,40049,,94999,1680,114998.4,1.52,,F,1
E1810,C,1985,110,,B,40049,,94999,1680,114998.4,1.52,,F,1
E1811,C,1985,110,,B,40049,,94999,1680,114998.4,1.52,,F,1
E2867,B,1995,120,,C,12196,,106920,1680,1320,10.56,,M,0
E3493,C,1956,140,7626,C,7626,3,214800,1680,10243.2,1.71,229830,M,0
E3500,C,1983,130,,C,8163,,274364,1680,211.2,3.45,,M,0
E4053,C,1998,120,5000,B,4791,3,254146,1680,1478.4,0.51,276147,F,0
E5359,C,1979,140,0,B,,16,95000,1680,25291.2,2.74,110000,M,0
E1758,C,1983,120,,B,9253,,153900,1679,12566.4,2.39,,M,1
E3798,C,1989,130,1,B,8232,60,109276,1679,9292.8,8.25,107881,,0
E4993,C,1978,123,,C,9387,,253775,1679,844.8,1.94,,F,0
E3797,C,1992,140,5490,C,5490,4,197940,1678,59347.2,7.55,197940,M,0
E3908,C,1985,120,7000,B,6962,2,142136,1678,3643.2,0.82,148919,M,0
E4029,B,1997,130,1,B,11280,10,136675,1678,6230.4,0.63,158154,M,0
E4179,B,1957,146,6750,C,6750,65,177880,1678,29040,10.14,177930,,0
E920,A,1996,146,3565,C,3565,25,192192,1677,61881.6,10.41,202673,,1
E1449,C,2005,110,,B,10018,,92840,1677,42662.4,19.73,,M,1
E695,B,2000,146,6500,C,6500,39,146789,1676,27508.8,30.36,162674,,1
E5357,C,1989,110,120,B,25200,28,134831,1675,245942.4,1.32,137070,F,0
E5003,C,1976,123,,B,7057,,209096,1674,1900.8,0.34,,F,0
E1459,C,1998,130,1,B,55844,2,142437,1672,5544,7.05,158960,F,1
E3960,C,1990,120,,C,6098,,170000,1672,1848,12.62,,M,0
E5297,A,1997,140,5796,C,5796,7,242760,1672,81576,7.03,254800,M,0
E3904,C,2001,130,1,B,81022,3,145724,1671,26294.4,7.23,153168,M,0
E4999,C,1976,123,,B,8176,,112442,1671,10084.8,0.76,,M,0
E619,B,1976,146,,C,4800,,168598,1670,23126.4,15.46,,,1
E2670,A,1978,150,85,B,10625,23,84000,1670,3854.4,1.12,100900,M,0
E3874,C,2006,123,,B,6377,,128867,1670,13569.6,0.59,,F,0
E4174,C,1974,140,1,B,23137,55,93649,1669,20433.6,6.19,104668,M,0
E4187,C,1989,140,1,C,11020,3,92457,1669,2534.4,12.3,95716,,0
E1681,C,1969,140,6295,C,6295,5,119430,1668,31838.4,1.04,173160,M,1
E1682,C,1969,140,6295,C,6295,5,119430,1668,31838.4,1.04,173160,M,1
E1683,C,1969,140,6295,C,6295,5,119430,1668,31838.4,1.04,173160,M,1
E4327,C,1994,123,,B,7000,,162892,1668,7656,0.57,,M,0
E4829,C,1983,123,,B,6338,,283599,1668,3115.2,0.64,,F,0
E5271,C,1960,130,75,B,10105,80,71632,1668,4752,12.03,71894,M,0
E1874,C,1993,123,,C,7601,,166767,1667,1636.8,1.27,,F,1
E3918,B,1984,146,7250,C,7250,38,116203,1667,15312,27.43,123327,,0
E5253,B,1984,130,11243,B,11243,603,60900,1667,18532.8,6.61,70400,F,0
E685,C,2010,120,8000,B,8000,14,68095,1666,32894.4,0.16,83191,M,1
E980,B,1984,130,50,B,7500,8,97200,1666,17371.2,9.46,109156,,1
E3570,C,1999,130,0,B,4327,71,175500,1666,2006.4,13.04,192539,,0
E3664,C,1983,123,,B,8154,,151202,1666,9873.6,1.26,,M,0
E4335,C,2000,120,,C,7405,,188410,1666,1636.8,24.3,,M,0
E2097,C,1998,123,,B,6299,,240846,1665,6336,1.41,,F,1
E3631,A,2001,123,,B,,,207619,1665,422.4,1.36,,S,0
E4648,C,2005,110,1,B,5400,9,99798,1665,137860.8,0.33,106828,,0
E426,B,1995,120,,B,7405,,62980,1664,10876.8,18.73,,M,1
E427,B,1995,120,,B,7405,,62980,1664,10876.8,18.73,,M,1
E617,C,1980,140,6000,C,6000,4,189220,1664,63201.6,6.65,215680,M,1
E761,A,1976,146,7642,C,7642,28,203696,1663,45566.4,22.19,215218,,1
E1754,C,1995,130,80,B,10000,1,113010,1663,6177.6,4.93,132059,M,1
E2584,C,1993,123,,B,8655,,162290,1663,10243.2,0.81,,M,0
E3659,E,2007,140,1407,C,1407,6,168830,1663,50371.2,2.58,184300,M,0
E4330,A,1994,130,0,B,,2,310400,1663,6283.2,10.32,356200,,0
E5190,C,1963,140,8688,C,8688,5,119740,1663,36009.6,5.07,131680,M,0
E2644,B,1987,130,1,B,10585,10,117409,1662,2428.8,1.68,130243,M,0
E3249,C,1989,120,,B,2553,,137119,1662,14520,4.65,,F,0
E4922,C,1969,123,,B,18748,,53246,1662,4224,1.28,,F,0
E1281,C,1975,146,,C,,,450880,1661,264,14.68,,,1
E904,C,1990,123,,B,7061,,242594,1659,18638.4,0.77,,F,1
E2565,C,1990,130,80,B,10640,1,109398,1659,12408,4.99,131587,M,0
E3627,C,1980,140,8993,C,8993,4,217260,1659,57340.8,6.84,239160,M,0
E5194,C,1993,123,,B,9932,,167812,1659,8553.6,0.9,,M,0
E1417,C,1994,123,,B,8276,,168533,1657,4752,0.99,,M,1
E1418,C,1994,123,,B,8276,,168533,1657,4752,0.99,,M,1
E2675,A,1987,146,4466,C,4466,38,161620,1657,46200,25.12,177943,,0
E4748,C,1994,140,83,B,10454,1,87560,1657,11668.8,1.69,98500,U,0
E929,A,1996,140,4046,C,4046,5,138390,1656,35534.4,5.17,154070,M,1
E930,A,1996,140,4046,C,4046,5,138390,1656,35534.4,5.17,154070,M,1
E931,A,1996,140,4046,C,4046,5,138390,1656,35534.4,5.17,154070,M,1
E1550,C,2003,120,5225,B,5651,12,129782,1656,26928,0.1,133442,M,1
E4237,B,1990,120,,C,8712,,64000,1656,1056,19.65,,M,0
E4340,C,1974,140,6900,C,6900,4,190670,1656,52800,7.3,202910,M,0
E5124,C,1989,120,,B,9331,,124474,1656,16262.4,1.82,,M,0
E2918,C,1985,140,6579,C,6579,4,205760,1655,56179.2,7.38,211720,M,0
E3720,C,1982,119,1,B,14849,3,127062,1655,54912,6.12,138134,F,0
E2078,B,2002,130,80,B,10000,1,113912,1654,20380.8,2.86,144395,M,1
E2079,B,2002,130,80,B,10000,1,113912,1654,20380.8,2.86,144395,M,1
E2207,C,1989,123,,B,8960,,178514,1654,6758.4,0.34,,M,1
E2885,C,1983,140,1,B,17860,4,75921,1654,19324.8,40.85,78712,,0
E3939,C,1993,123,,B,9675,,143955,1654,9609.6,0.99,,M,0
E4542,C,1985,130,0,B,,402,125100,1654,19430.4,0.47,152100,F,0
E2828,C,1978,123,,B,8215,,130703,1653,12038.4,1.65,,M,0
E2845,A,2005,110,2,B,7650,9,111205,1652,112780.8,1.35,121505,,0
E3126,C,1966,140,7500,C,7500,1,288840,1652,4593.6,2.31,306090,M,0
E5086,C,1973,123,,C,10781,,192827,1652,105.6,0.77,,M,0
E1770,C,2004,120,5750,B,7575,17,80739,1651,31363.2,0.2,104088,M,1
E3817,C,2008,130,1,B,6000,2,117621,1651,12619.2,6.25,153228,M,0
E3850,C,1994,123,,B,7924,,177244,1651,7656,0.7,,M,0
E5081,C,1996,123,,B,8228,,162134,1651,2112,1.85,,M,0
E5344,C,1991,110,1,B,8494,3,116300,1651,190502.4,0.23,119700,,0
E3508,C,1997,130,2500,C,2500,12,255481,1650,211.2,5.91,322470,F,0
E3930,E,2003,140,1,B,5184,10,149100,1650,36379.2,7,166000,M,0
E4428,C,1974,140,0,C,,6,148690,1650,43560,7.38,151070,M,0
E4688,C,1965,140,1,B,7950,55,123495,1650,7128,6.72,139870,M,0
E4760,A,1999,150,80,B,10000,2,116700,1650,10243.2,7.65,142300,F,0
E5145,A,2007,,0,,,10,203000,1650,,,230000,,0
E4339,C,1973,140,5423,C,5423,5,128210,1649,41976,7.09,145060,M,0
E5199,C,1978,140,6336,C,6336,5,140920,1649,42081.6,6.96,159150,M,0
E2191,C,1989,130,,B,18586,,166800,1648,17160,1.54,,F,1
E2192,C,1989,130,,B,18586,,166800,1648,17160,1.54,,F,1
E3654,C,1974,140,6085,C,6085,5,136890,1648,36379.2,4.79,157300,M,0
E3677,C,1993,123,,B,6499,,147878,1648,4329.6,0.81,,M,0
E4749,A,1969,146,50,C,5950,11,286946,1648,686.4,7.9,318840,,0
E2869,C,1999,130,1,B,9714,8,160858,1647,21700.8,6.13,172933,M,0
E2967,C,1989,140,6223,C,6223,7,230280,1646,69432,2.68,246570,M,0
E3854,A,1995,140,80,B,35158,5,158800,1646,47203.2,9.73,209300,M,0
E4423,C,1980,140,6469,C,6469,4,172370,1646,58660.8,6.74,189650,M,0
E4844,C,1978,123,,B,9923,,92315,1645,19430.4,0.98,,M,0
E1079,C,1998,120,5750,B,5877,12,113450,1644,46939.2,1.22,122069,M,1
E3172,C,1995,130,5000,C,5000,12,343804,1644,475.2,5.69,397377,F,0
E4094,B,1985,130,50,B,6750,2,202960,1644,2851.2,10.54,235913,,0
E4450,C,1986,140,6471,C,6471,3,260980,1644,25080,3.66,253080,M,0
E5254,C,2009,130,1,B,44,36,106650,1644,44932.8,10.83,130200,M,0
E4269,C,1983,123,,B,11683,,124279,1643,14044.8,2.02,,F,0
E2636,C,1984,120,5472,B,5471,5,45616,1641,11299.2,0.61,47739,M,0
E3828,C,1989,123,,B,6033,,129204,1641,2270.4,0.25,,M,0
E5341,B,1981,120,1,B,16300,1,105958,1641,145569.6,0.06,111666,F,0
E636,C,1998,140,,B,1950,,150032,1640,36907.2,9.92,,M,1
E2412,B,1981,130,80,B,10240,1,90496,1640,4488,3.61,111732,M,1
E3042,B,1987,110,1,B,6715,23,160807,1640,171600,1.64,181342,M,0
E4854,C,1978,123,,B,7619,,95862,1640,11352,0.33,,F,0
E679,C,1998,120,8320,B,9302,12,108094,1639,30096,0.4,130067,M,1
E2834,C,1978,140,7068,C,7068,4,183780,1639,58924.8,6.42,189190,M,0
E2912,C,1985,130,0,B,,402,112200,1639,22440,1.88,138300,M,0
E4547,B,1988,130,10000,B,10000,603,72700,1639,12196.8,6.05,89300,F,0
E4818,B,1978,123,,B,5841,,82792,1639,12144,1.22,,F,0
E5019,C,1965,120,4270,B,4204,5,32551,1639,7128,0.24,36317,F,0
E473,E,2007,140,115,B,15681,14,116400,1638,15206.4,5.58,125300,M,1
E2710,C,2000,120,,B,3484,,92270,1638,10824,12.33,,F,0
E4770,C,1984,140,0,C,,9,221000,1638,1003.2,3.63,289000,,0
E948,C,2002,120,8800,B,15243,24,112856,1637,41342.4,0.2,120322,M,1
E949,C,2002,120,8800,B,15243,24,112856,1637,41342.4,0.2,120322,M,1
E950,C,2002,120,8800,B,15243,24,112856,1637,41342.4,0.2,120322,M,1
E3774,C,2002,130,1,B,10454,3,145607,1637,11721.6,6.79,168501,M,0
E2626,C,1996,120,10486,B,10486,14,63616,1636,32736,0.33,72654,M,0
E2755,C,1973,123,,B,12841,,51658,1636,7814.4,0.34,,M,0
E3324,C,1990,130,13870,B,13870,604,497100,1636,1953.6,2.69,558500,F,0
E2847,C,1999,110,1,B,11553,1,182750,1635,149318.4,0.44,189432,M,0
E1161,A,1938,146,,C,5450,,331714,1634,3696,13.99,,,1
E1162,A,1938,146,,C,5450,,331714,1634,3696,13.99,,,1
E1582,A,1994,123,,B,6068,,185906,1634,4752,1.09,,F,1
E3030,C,1996,140,0,B,4688,47,156192,1634,25238.4,10.95,179148,M,0
E3484,B,1986,130,1,C,8000,5,376769,1634,844.8,4.65,379958,F,0
E3928,C,1986,120,9594,B,9097,18,51041,1634,24024,0.15,60168,M,0
E828,A,2004,140,2328,C,2328,6,215620,1633,58344,5.11,226230,M,1
E3929,C,1983,140,1,C,123951,3,193373,1633,52.8,3.39,213515,,0
E4040,C,1950,140,196,B,40511,2,66903,1633,12777.6,36.41,69656,,0
E587,C,1995,140,,B,3600,,197179,1632,40920,2.66,,M,1
E1708,C,1997,120,7100,B,8233,12,103544,1632,35745.6,0.25,122378,M,1
E2618,C,2002,120,9000,B,8565,20,70139,1632,41236.8,0.15,86129,M,0
E2619,C,2002,120,9000,B,8628,20,69109,1632,41236.8,0.15,84939,M,0
E3046,C,1980,140,90,B,21780,2,167770,1632,6019.2,36.92,171615,,0
E4182,C,2002,120,11400,B,13087,27,98026,1632,1056,1.92,106008,F,0
E937,E,2005,140,2449,C,2449,4,154470,1631,62145.6,6.97,183830,M,1
E1004,A,1999,140,5280,C,5280,7,237520,1631,76560,2.69,249260,M,1
E3150,A,1986,140,1,C,9651,23,292160,1631,1795.2,8.07,321434,M,0
E3543,A,1990,130,0,B,,11,142187,1631,25502.4,6.97,158207,,0
E4612,C,1974,140,8250,C,8250,4,151610,1631,57288,8.97,169230,M,0
E5097,C,1989,123,,B,7623,,160961,1631,5227.2,0.85,,M,0
E2806,C,1991,140,1663,C,1663,6,188800,1630,56443.2,4.92,203960,M,0
E5209,C,1991,140,2088,C,2088,6,198260,1630,56548.8,4.9,213420,M,0
E2603,C,1997,130,1,B,9540,10,146772,1628,1900.8,1.77,164118,M,0
E3933,C,1992,140,1,B,6875,46,153102,1628,7708.8,12.15,168367,M,0
E3996,C,1983,123,,B,10803,,92937,1628,16790.4,0.56,,M,0
E4024,C,1995,120,,B,11325,,76690,1628,12038.4,18.48,,M,0
E545,C,2005,120,7700,B,7762,14,87331,1627,30254.4,0.24,97435,M,1
E546,C,2005,120,7700,B,7762,14,87331,1627,30254.4,0.24,97435,M,1
E2838,B,1975,130,15120,B,15120,604,125100,1627,17265.6,0.95,132500,M,0
E2894,C,2005,120,,B,10018,,106110,1627,10190.4,0.26,,M,0
E3227,C,2007,140,1,B,10990,73,270536,1627,316.8,4.48,339097,M,0
E4168,B,1999,129,1,B,,2,199293,1627,9979.2,10.14,230763,M,0
E5185,C,1981,140,4157,C,4157,3,159790,1627,15892.8,4.93,167110,M,0
E5211,C,1995,110,,B,11325,,88670,1627,15470.4,13.22,,M,0
E965,A,2002,140,6035,C,6035,2,75850,1626,20486.4,2.49,91950,M,1
E966,A,2002,140,6035,C,6035,2,75850,1626,20486.4,2.49,91950,M,1
E967,A,2002,140,6035,C,6035,2,75850,1626,20486.4,2.49,91950,M,1
E2261,C,1988,130,,B,10375,,80000,1626,29990.4,7.94,,F,1
E2587,C,1986,123,,B,6826,,136647,1626,5121.6,0.76,,M,0
E2638,C,1988,123,,B,5854,,118123,1626,14836.8,1.39,,M,0
E3645,C,1998,123,,B,8599,,177793,1626,633.6,2.51,,M,0
E4331,C,1989,123,,B,9662,,150585,1626,2956.8,1.05,,M,0
E3549,C,1985,110,,B,,,136512,1625,145094.4,0.29,,,0
